,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
3548,NCS18,OUT017,2464.7916
3549,FDD16,OUT017,1393.5859799999998
3550,NCV18,OUT013,2028.4928599999998
3551,FDX07,OUT046,2598.21792
3552,NCZ05,OUT027,2754.54776
3553,NCI31,OUT013,845.566
3554,FDK14,OUT049,1301.7721600000002
3555,NCR06,OUT045,711.34072
3556,NCF54,OUT049,3092.5744200000004
3557,DRG23,OUT010,422.18377999999996
3558,FDD53,OUT046,590.49802
3559,NCM31,OUT027,3162.0173600000003
3560,FDT16,OUT017,4692.15892
3561,FDR40,OUT035,1494.58784
3562,DRG25,OUT017,4177.628680000001
3563,FDT10,OUT035,1057.2904
3564,FDY32,OUT013,3003.82328
3565,FDN50,OUT035,1513.96262
3566,FDZ35,OUT019,190.01932000000002
3567,NCP54,OUT045,2281.96292
3568,NCD07,OUT035,1602.64718
3569,FDS02,OUT018,3166.2119
3570,DRN59,OUT018,574.38566
3571,DRB24,OUT013,2451.1427000000003
3572,FDP37,OUT027,3595.7194799999997
3573,DRB01,OUT018,3146.03816
3574,FDR47,OUT046,2659.1386200000006
3575,NCM31,OUT010,196.0781
3576,NCF06,OUT027,6400.80146
3577,NCV17,OUT027,3088.84594
3578,FDS10,OUT049,3308.4933599999995
3579,FDN52,OUT035,1474.7469999999998
3580,FDZ48,OUT013,2673.71964
3581,FDJ48,OUT049,4344.877640000001
3582,DRB13,OUT027,8167.76808
3583,FDV59,OUT017,2661.13602
3584,FDL32,OUT035,1462.7626
3585,FDZ12,OUT035,1659.30676
3586,NCR06,OUT027,1015.0121000000001
3587,FDP51,OUT017,2067.309
3588,FDY22,OUT013,1994.60364
3589,FDZ38,OUT049,3580.80556
3590,NCO54,OUT035,1130.5949799999999
3591,FDR23,OUT035,2243.4131
3592,FDM38,OUT049,962.1475800000001
3593,FDS25,OUT013,1903.4556200000002
3594,FDZ22,OUT013,1492.5238599999998
3595,FDZ20,OUT019,424.38092000000006
3596,FDD45,OUT010,134.35844
3597,FDN03,OUT049,3084.38508
3598,NCW30,OUT046,3296.4423799999995
3599,FDY24,OUT027,1470.21956
3600,FDJ26,OUT019,498.3513
3601,FDM15,OUT049,2562.93052
3602,NCW54,OUT027,2307.3298999999997
3603,FDA23,OUT045,1651.9163800000001
3604,FDA39,OUT019,86.42084
3605,FDZ12,OUT017,2101.9971800000003
3606,NCB42,OUT046,2319.18114
3607,FDL16,OUT046,705.4816800000001
3608,FDO24,OUT019,383.10132
3609,NCP42,OUT046,2428.30576
3610,FDR19,OUT018,1899.4608200000002
3611,DRL01,OUT045,4792.827880000001
3612,FDV37,OUT046,1388.99196
3613,FDI41,OUT010,269.44926
3614,FDF58,OUT049,1001.56294
3615,NCF43,OUT018,1496.2523400000005
3616,FDN02,OUT049,2326.17204
3617,NCP41,OUT035,1465.5589599999998
3618,NCY17,OUT027,1256.4977599999997
3619,FDL58,OUT027,6599.20986
3620,NCA30,OUT027,5862.23584
3621,FDE46,OUT018,2516.32452
3622,FDY38,OUT035,4313.58504
3623,NCH29,OUT027,2565.5271399999997
3624,FDO20,OUT045,4569.78488
3625,FDP44,OUT018,1168.9450599999996
3626,FDM02,OUT027,2617.9256
3627,FDJ14,OUT027,2409.72994
3628,FDH04,OUT010,247.67760000000004
3629,DRK23,OUT046,5045.898459999999
3630,NCW05,OUT046,2574.9814999999994
3631,FDF12,OUT049,1964.37632
3632,FDL51,OUT019,462.73100000000005
3633,FDN03,OUT018,3829.0158
3634,DRJ37,OUT049,2626.3146800000004
3635,FDM12,OUT019,511.20124
3636,FDA16,OUT045,3861.5734199999997
3637,NCB07,OUT017,2634.17112
3638,NCI17,OUT019,178.23466
3639,FDR51,OUT046,2058.3872800000004
3640,FDJ55,OUT045,4909.87552
3641,NCZ17,OUT013,635.90558
3642,FDU25,OUT013,810.9444000000001
3643,NCG18,OUT045,1375.9422800000002
3644,DRM11,OUT017,3945.4642200000003
3645,FDH16,OUT035,1788.73828
3646,FDZ04,OUT018,704.6161399999999
3647,NCX53,OUT035,2123.4359400000003
3648,FDX38,OUT027,1510.6336199999998
3649,FDX09,OUT046,3334.8590399999994
3650,NCW05,OUT018,1293.3830799999996
3651,NCS41,OUT017,3136.2509
3652,FDI26,OUT046,2389.02356
3653,NCZ41,OUT027,4592.22234
3654,NCK06,OUT046,2056.8559400000004
3655,FDX23,OUT027,1933.4832000000001
3656,NCA42,OUT046,2758.94204
3657,FDC20,OUT049,729.2507399999998
3658,DRC49,OUT018,1820.4303599999998
3659,FDX01,OUT013,1697.05762
3660,FDC08,OUT045,3855.980699999999
3661,FDC02,OUT017,3622.75096
3662,FDK10,OUT045,2414.8566
3663,DRC24,OUT013,2448.7458199999996
3664,FDW16,OUT019,224.84065999999999
3665,NCU06,OUT018,3183.5227000000004
3666,DRA59,OUT045,2670.59038
3667,FDR24,OUT019,371.98246000000006
3668,DRL35,OUT018,544.2249200000001
3669,FDA49,OUT013,1492.65702
3670,NCC55,OUT046,660.8065
3671,DRD24,OUT019,269.18294
3672,NCE55,OUT049,2491.3570199999995
3673,FDT33,OUT045,3516.8887599999994
3674,NCT53,OUT013,2449.67794
3675,FDS26,OUT046,4682.438240000001
3676,FDL22,OUT018,1030.72498
3677,FDP44,OUT017,1458.7012199999997
3678,FDC52,OUT018,1814.90422
3679,FDI53,OUT010,457.20485999999994
3680,FDZ23,OUT046,2681.57608
3681,NCT18,OUT013,3976.9565599999996
3682,FDR13,OUT046,1573.81804
3683,FDB09,OUT010,314.05786
3684,FDZ60,OUT013,1375.1433200000001
3685,FDB11,OUT046,4334.62432
3686,FDC10,OUT018,2135.1540200000004
3687,FDW56,OUT035,3431.5332000000003
3688,FDK14,OUT027,3054.1577600000005
3689,DRE27,OUT027,2798.0910799999997
3690,FDA38,OUT017,2979.9876400000003
3691,FDT11,OUT045,3318.4137800000003
3692,FDP15,OUT035,4417.982480000001
3693,FDV27,OUT035,1301.9719
3694,FDS36,OUT027,2526.31152
3695,FDY40,OUT027,1413.62656
3696,NCF19,OUT049,649.0884199999999
3697,FDF53,OUT045,2971.7983
3698,FDS14,OUT027,4303.53146
3699,FDE56,OUT046,1312.0254799999998
3700,FDZ19,OUT035,1658.8407
3701,FDZ46,OUT013,1281.46526
3702,FDR16,OUT046,3927.2213
3703,FDG29,OUT018,490.29512000000005
3704,NCE30,OUT017,3961.2436799999996
3705,FDZ40,OUT046,601.1508200000001
3706,FDG58,OUT018,2325.04018
3707,DRH03,OUT013,1720.8266800000001
3708,FDZ47,OUT045,1436.06402
3709,FDV04,OUT018,2250.1376800000003
3710,FDZ10,OUT018,2037.348
3711,FDG46,OUT017,1835.4774400000001
3712,NCF07,OUT045,1640.5312000000001
3713,FDY44,OUT035,2497.81528
3714,FDB21,OUT013,4692.2255000000005
3715,FDS20,OUT035,3921.2290999999996
3716,FDS49,OUT049,1410.4972999999998
3717,FDX55,OUT027,4592.0226
3718,NCQ02,OUT018,2813.20474
3719,FDR25,OUT013,4818.993820000001
3720,DRG39,OUT045,857.41724
3721,FDB46,OUT046,3374.34098
3722,NCC30,OUT018,2199.07082
3723,FDE58,OUT035,1634.4058400000001
3724,FDC05,OUT019,647.0910200000001
3725,FDY15,OUT046,2627.77944
3726,FDG14,OUT046,2388.0914399999997
3727,FDL08,OUT049,4411.657379999999
3728,FDQ47,OUT013,573.4535400000001
3729,FDN12,OUT035,1168.1461
3730,FDW10,OUT013,2963.94186
3731,FDD02,OUT035,2041.2762199999997
3732,FDX35,OUT010,767.6674
3733,FDT35,OUT046,2228.3660200000004
3734,DRN47,OUT019,496.62021999999996
3735,FDB11,OUT010,464.32892000000004
3736,FDN20,OUT045,3018.0048199999997
3737,FDB59,OUT035,2954.42092
3738,FDJ58,OUT045,2782.84426
3739,FDU60,OUT046,3508.49968
3740,FDS03,OUT049,1170.1435
3741,FDU40,OUT019,372.04904
3742,DRH15,OUT049,962.1475800000001
3743,FDD04,OUT027,3775.8849600000003
3744,FDQ01,OUT046,4063.843460000001
3745,FDF28,OUT035,2092.54282
3746,FDD22,OUT010,294.21701999999993
3747,FDY19,OUT046,2023.6325199999999
3748,FDN33,OUT035,1716.6321400000002
3749,FDV36,OUT035,2349.2087199999996
3750,FDW01,OUT010,183.09500000000003
3751,FDJ28,OUT049,3431.7329400000003
3752,FDB17,OUT035,2816.93322
3753,FDM40,OUT049,2587.4319599999994
3754,FDV46,OUT045,2144.27548
3755,FDQ44,OUT049,2229.0984
3756,NCD42,OUT046,751.95452
3757,DRH37,OUT046,2377.03916
3758,FDR10,OUT018,1868.9006000000002
3759,NCD06,OUT027,801.6232000000001
3760,FDI53,OUT046,2396.41394
3761,FDG16,OUT035,4105.9886
3762,DRB25,OUT046,2010.2499400000002
3763,FDY09,OUT046,2774.7880799999994
3764,FDX48,OUT045,2660.93628
3765,FDC03,OUT010,467.19186
3766,FDT47,OUT035,2161.1867999999995
3767,FDW44,OUT027,4521.84728
3768,FDT24,OUT017,1395.3836400000002
3769,FDT12,OUT019,713.87076
3770,NCS38,OUT035,1868.7008600000004
3771,FDO39,OUT035,3627.7444600000003
3772,FDA13,OUT046,784.7118800000001
3773,FDO48,OUT035,4226.76472
3774,DRJ01,OUT017,1802.2540200000003
3775,FDD53,OUT018,295.54861999999997
3776,NCT05,OUT049,3581.7376799999997
3777,FDQ51,OUT045,1003.89324
3778,FDU60,OUT013,3634.8019400000003
3779,FDC59,OUT046,1009.0864799999999
3780,FDP36,OUT035,1087.7840400000002
3781,NCM19,OUT017,1943.8696800000002
3782,FDL16,OUT035,810.8112399999999
3783,FDE50,OUT018,3301.3027200000006
3784,NCR18,OUT013,657.1445999999999
3785,NCD30,OUT035,1442.1893799999998
3786,FDH31,OUT013,1260.89204
3787,FDD56,OUT019,434.43449999999996
3788,FDC47,OUT049,4582.43508
3789,FDZ21,OUT045,2409.99626
3790,FDM01,OUT049,1769.96272
3791,FDF24,OUT013,1246.91024
3792,FDW23,OUT017,774.05908
3793,FDY52,OUT018,922.7988000000001
3794,DRH37,OUT027,4073.23124
3795,DRO47,OUT027,3824.2220399999997
3796,FDR25,OUT049,4796.02372
3797,FDQ24,OUT027,6314.713519999999
3798,DRJ51,OUT018,3175.2002
3799,NCU06,OUT035,3960.77762
3800,NCV18,OUT018,1513.8960400000003
3801,NCC06,OUT027,2807.8117599999996
3802,FDZ01,OUT018,936.1148000000001
3803,FDT14,OUT017,2455.53698
3804,FDD11,OUT019,374.5125
3805,FDN09,OUT017,4119.1048599999995
3806,NCO18,OUT010,353.60638000000006
3807,FDZ50,OUT045,2498.8805600000005
3808,FDS44,OUT013,4516.72062
3809,FDI36,OUT045,2769.2619400000003
3810,FDA26,OUT010,528.3122999999999
3811,NCY53,OUT049,1676.4844
3812,FDF32,OUT049,2595.6213000000002
3813,FDF59,OUT010,322.04746
3814,FDB20,OUT046,1482.8031800000003
3815,DRH11,OUT035,636.37164
3816,FDT03,OUT049,1664.7663200000002
3817,NCH06,OUT035,3643.7902400000007
3818,FDR55,OUT049,2880.0510600000007
3819,FDI10,OUT035,3831.41268
3820,FDZ12,OUT045,2240.0841
3821,FDM12,OUT049,2042.54124
3822,DRB25,OUT045,2067.57532
3823,NCS41,OUT013,3096.43606
3824,NCT53,OUT049,2190.94806
3825,NCD55,OUT013,678.38362
3826,FDY08,OUT049,2228.36602
3827,NCP55,OUT049,968.6724199999999
3828,FDA33,OUT013,2138.81592
3829,FDQ33,OUT013,2865.8695199999997
3830,FDE45,OUT027,4646.6182
3831,FDT26,OUT013,2393.551
3832,NCV53,OUT049,4715.9279799999995
3833,FDK60,OUT027,2946.1650000000004
3834,NCJ29,OUT046,1519.0227
3835,FDI15,OUT045,5998.1921999999995
3836,FDX21,OUT013,2126.2323
3837,FDV49,OUT019,338.09324000000004
3838,DRO59,OUT046,1430.9373600000004
3839,FDZ14,OUT045,2107.39016
3840,FDP32,OUT027,4727.71264
3841,FDC33,OUT017,3667.359560000001
3842,FDT14,OUT010,243.21674
3843,NCN54,OUT027,2529.50736
3844,FDR57,OUT027,3586.06538
3845,DRK12,OUT046,664.8013000000001
3846,FDX52,OUT049,3174.2015
3847,FDX08,OUT010,504.9427200000001
3848,FDP10,OUT010,238.02349999999996
3849,NCP50,OUT045,1213.62024
3850,NCL06,OUT013,3877.55262
3851,FDP25,OUT013,2909.1465200000002
3852,FDE53,OUT013,884.71504
3853,FDL27,OUT017,1275.80596
3854,FDC35,OUT049,3557.83546
3855,DRJ47,OUT010,374.77882
3856,FDD16,OUT018,755.3501
3857,NCN42,OUT049,3108.4204600000003
3858,FDC38,OUT027,2898.2273999999998
3859,NCO07,OUT045,3369.9466999999995
3860,FDQ20,OUT049,468.19056
3861,FDI32,OUT046,2525.9786200000003
3862,FDN20,OUT010,331.63498000000004
3863,DRJ51,OUT027,7386.851259999999
3864,FDU08,OUT045,1055.5593199999998
3865,DRN37,OUT019,487.89824
3866,FDD05,OUT010,338.95878
3867,FDW15,OUT046,2320.1798400000002
3868,FDI52,OUT046,2300.6719
3869,DRM11,OUT049,2925.0591400000003
3870,NCO06,OUT045,406.27115999999995
3871,FDU38,OUT049,4358.526540000001
3872,FDU59,OUT018,2170.9740599999996
3873,FDJ10,OUT046,1632.6747599999999
3874,FDM13,OUT049,1618.6929599999999
3875,NCJ30,OUT019,281.63340000000005
3876,FDM45,OUT018,2438.02644
3877,FDP36,OUT045,806.48354
3878,NCD30,OUT010,221.37850000000003
3879,FDN48,OUT017,1080.3936600000002
3880,FDY32,OUT049,2681.77582
3881,FDU47,OUT046,2596.6200000000003
3882,FDF17,OUT019,732.9126399999999
3883,FDP34,OUT017,2646.75474
3884,FDA47,OUT049,2195.40892
3885,DRD27,OUT027,1907.4504199999997
3886,FDW38,OUT045,973.66592
3887,FDZ15,OUT019,321.98088
3888,FDZ03,OUT027,5112.47846
3889,NCN19,OUT049,1985.8816599999998
3890,FDG02,OUT035,1711.2391599999999
3891,FDS31,OUT035,3217.877979999999
3892,FDW43,OUT019,438.89536
3893,FDZ47,OUT010,150.40422
3894,FDO57,OUT017,3454.1038200000003
3895,NCL07,OUT013,563.99918
3896,NCV42,OUT013,1958.31754
3897,FDP40,OUT017,1262.6897000000001
3898,FDP48,OUT019,906.7530199999999
3899,FDH21,OUT017,2935.77852
3900,NCP02,OUT049,947.4333999999999
3901,FDK24,OUT049,916.74002
3902,FDC41,OUT045,1253.56824
3903,FDF08,OUT017,1113.41734
3904,FDO49,OUT017,707.54566
3905,FDS56,OUT027,7615.353819999999
3906,FDX46,OUT018,733.9779199999999
3907,FDQ07,OUT013,2508.2017600000004
3908,FDC32,OUT010,159.39252000000002
3909,FDT21,OUT019,520.1229599999999
3910,FDG58,OUT045,1986.4143
3911,FDW14,OUT049,1446.5836599999998
3912,DRA12,OUT027,3896.2616000000003
3913,FDV27,OUT013,1103.2306
3914,DRD25,OUT013,1893.9346800000003
3915,DRF48,OUT027,6094.133980000001
3916,FDX24,OUT017,1307.0319800000002
3917,DRJ51,OUT046,3391.9181
3918,FDE45,OUT045,3129.52632
3919,FDE14,OUT046,2162.9178800000004
3920,FDG53,OUT045,1841.6028
3921,FDT08,OUT046,2638.8983000000003
3922,DRC27,OUT027,7380.7258999999995
3923,FDG20,OUT035,1842.2686
3924,FDC21,OUT046,1608.17332
3925,FDV31,OUT018,1678.7481200000002
3926,FDB58,OUT045,2345.9463
3927,FDV23,OUT046,2353.5364199999995
3928,FDA25,OUT019,235.69320000000002
3929,FDC15,OUT046,2441.28886
3930,FDU47,OUT049,2282.49556
3931,FDE23,OUT013,909.9488600000001
3932,FDS08,OUT013,2661.6686600000003
3933,FDW03,OUT027,2511.13128
3934,FDJ60,OUT018,2020.63642
3935,FDM34,OUT017,2703.4143200000003
3936,FDW33,OUT013,1933.21688
3937,FDZ40,OUT013,756.8148600000002
3938,FDE33,OUT018,1118.61058
3939,NCC06,OUT010,291.22092
3940,FDU11,OUT046,1957.25226
3941,FDL44,OUT017,2432.5668800000003
3942,NCZ29,OUT017,1573.21882
3943,FDG28,OUT010,587.5685
3944,FDL12,OUT018,707.87856
3945,FDD52,OUT017,1487.3971999999999
3946,FDO15,OUT013,1211.88916
3947,NCN29,OUT027,1126.5336
3948,FDW36,OUT013,1692.99624
3949,FDB21,OUT046,4681.239799999999
3950,FDZ28,OUT013,1809.2449200000005
3951,FDY10,OUT035,1841.07016
3952,DRG39,OUT017,770.6635
3953,FDN28,OUT013,1808.1130600000001
3954,FDV15,OUT035,2045.6705000000002
3955,DRI13,OUT035,3957.1823000000004
3956,FDH20,OUT046,1484.734
3957,FDY51,OUT013,5017.2690600000005
3958,FDE16,OUT013,3385.0603600000004
3959,FDX40,OUT018,388.82720000000006
3960,FDC48,OUT018,866.13922
3961,FDS14,OUT046,1520.2877199999998
3962,FDX56,OUT017,3793.66182
3963,FDI10,OUT046,3761.9697400000005
3964,FDI14,OUT013,2835.24272
3965,DRM48,OUT013,555.3437799999999
3966,NCH07,OUT027,3884.54352
3967,FDY26,OUT013,3991.27126
3968,FDD02,OUT027,3284.3913999999995
3969,FDM12,OUT046,2273.84016
3970,DRF01,OUT010,503.61112
3971,FDV36,OUT046,2581.9058199999995
3972,DRI59,OUT013,3072.2675199999994
3973,FDV03,OUT018,2134.8211199999996
3974,FDO39,OUT017,3306.6957
3975,NCB07,OUT018,2232.16108
3976,FDH38,OUT027,2328.90182
3977,FDZ13,OUT035,713.6044400000001
3978,NCZ30,OUT046,2232.4939799999997
3979,NCA06,OUT035,383.16790000000003
3980,FDB04,OUT049,1363.5584000000001
3981,FDN50,OUT013,1611.5023199999998
3982,NCG06,OUT049,3161.8842000000004
3983,NCY17,OUT018,668.33004
3984,FDC23,OUT046,3669.82302
3985,FDK33,OUT049,3638.3972599999993
3986,FDR03,OUT049,3510.36392
3987,FDZ07,OUT045,1069.20822
3988,FDO38,OUT013,842.7030599999998
3989,FDS59,OUT046,2059.6523
3990,DRM11,OUT019,495.55494
3991,FDX52,OUT027,5079.188459999999
3992,DRJ35,OUT018,639.3677399999999
3993,NCP53,OUT046,4604.539640000001
3994,FDW15,OUT019,317.71976
3995,DRI47,OUT045,3363.1555400000007
3996,DRZ11,OUT035,1595.32338
3997,FDS02,OUT013,2831.9137199999996
3998,DRD49,OUT018,4367.9809000000005
3999,FDW38,OUT049,834.04766
4000,FDR21,OUT019,250.40738000000002
4001,FDE40,OUT013,1309.7617599999999
4002,FDI02,OUT045,2718.06192
4003,FDQ04,OUT045,580.04496
4004,FDY14,OUT017,4669.38856
4005,NCT54,OUT046,1214.4857800000002
4006,DRD25,OUT017,2218.84508
4007,DRE01,OUT045,4591.9560200000005
4008,FDJ12,OUT010,381.90288000000004
4009,NCZ05,OUT049,1228.80048
4010,DRB25,OUT019,223.97512
4011,NCC31,OUT045,2944.0344400000004
4012,FDM16,OUT045,942.107
4013,DRG11,OUT049,1479.80708
4014,FDV24,OUT027,3969.3664400000002
4015,FDV43,OUT046,578.97968
4016,FDG05,OUT018,2233.35952
4017,FDV23,OUT010,284.6295
4018,FDI58,OUT018,1176.53518
4019,FDQ11,OUT017,3725.08442
4020,FDC05,OUT027,5053.155680000001
4021,FDF40,OUT013,3723.28676
4022,FDU02,OUT018,3536.3301199999996
4023,FDT32,OUT013,3204.2956599999993
4024,NCF06,OUT017,4015.63954
4025,FDT46,OUT013,820.6650800000001
4026,FDR58,OUT010,190.15248000000003
4027,FDY04,OUT046,2700.01874
4028,FDT58,OUT045,2445.54998
4029,FDE46,OUT049,1521.28642
4030,DRH11,OUT017,583.04106
4031,DRI51,OUT046,2993.70312
4032,FDC35,OUT017,3626.07996
4033,FDP45,OUT035,3134.5864
4034,FDC45,OUT017,3428.204199999999
4035,FDU01,OUT045,2649.15162
4036,FDJ53,OUT010,451.34582
4037,FDJ46,OUT017,3095.7702600000002
4038,FDX07,OUT013,2705.4117199999996
4039,NCI30,OUT049,2759.7410000000004
4040,FDE47,OUT027,3480.0034400000004
4041,FDV48,OUT045,1399.5116
4042,FDN16,OUT019,201.20476
4043,FDM52,OUT013,2584.10296
4044,FDA32,OUT027,4528.37212
4045,FDH05,OUT017,5076.591840000001
4046,FDW25,OUT010,247.34470000000002
4047,FDQ09,OUT046,1422.1488000000002
4048,NCM17,OUT010,180.09890000000001
4049,DRM59,OUT046,2264.91844
4050,FDV47,OUT027,2669.79142
4051,DRE15,OUT035,1176.9346600000001
4052,FDS25,OUT010,148.53997999999999
4053,NCZ05,OUT018,1330.9342000000001
4054,NCV05,OUT019,276.83964000000003
4055,DRM37,OUT046,4231.691640000001
4056,FDV58,OUT027,4872.857040000001
4057,FDN22,OUT027,6979.381659999999
4058,NCO06,OUT049,435.96584
4059,FDT56,OUT019,233.16316
4060,FDM02,OUT013,1453.24166
4061,FDA09,OUT046,2761.80498
4062,NCC06,OUT035,1818.4329599999996
4063,NCL54,OUT049,3372.6099000000004
4064,NCB55,OUT017,715.9347399999999
4065,FDB12,OUT017,1537.13246
4066,NCA54,OUT049,2084.2869
4067,NCS38,OUT049,2226.1022999999996
4068,FDC02,OUT049,4753.812
4069,FDK44,OUT019,239.88773999999998
4070,FDE16,OUT035,4830.44558
4071,NCS05,OUT035,2410.92838
4072,FDZ59,OUT045,3055.88884
4073,FDI20,OUT017,4916.9995800000015
4074,FDQ14,OUT046,3229.3963200000003
4075,FDF53,OUT017,2524.58044
4076,FDW25,OUT017,1594.7241600000002
4077,NCQ43,OUT010,244.01569999999998
4078,FDX52,OUT013,3517.62114
4079,FDE28,OUT045,3846.45976
4080,FDN15,OUT017,2248.20686
4081,FDO28,OUT017,2021.7017000000003
4082,FDQ33,OUT045,3191.97836
4083,FDM22,OUT010,156.72931999999997
4084,FDJ03,OUT017,808.6141
4085,FDI16,OUT045,958.2193599999998
4086,FDI09,OUT027,6992.69766
4087,FDX55,OUT013,4436.09224
4088,FDS23,OUT027,3664.496620000001
4089,DRC12,OUT045,2664.3318599999993
4090,FDH41,OUT049,2882.44794
4091,FDN01,OUT013,2012.1807599999997
4092,FDV55,OUT045,2984.24876
4093,NCJ19,OUT013,872.46432
4094,NCY29,OUT010,160.39122
4095,FDP03,OUT018,1620.2242999999999
4096,FDZ52,OUT045,1605.37696
4097,FDH31,OUT010,191.21775999999997
4098,FDQ19,OUT018,3101.5627200000004
4099,FDS15,OUT035,2093.2752
4100,FDN32,OUT017,3066.4084800000005
4101,FDH32,OUT049,2164.58238
4102,FDF33,OUT017,1943.0707200000002
4103,FDJ22,OUT046,2682.24188
4104,FDG56,OUT010,112.32046
4105,FDC05,OUT046,3323.8733400000006
4106,FDK09,OUT013,4221.37174
4107,NCV29,OUT045,2601.54692
4108,NCC43,OUT019,729.91654
4109,NCA42,OUT049,1951.7261199999998
4110,FDC10,OUT046,2038.0803799999999
4111,FDC16,OUT013,1080.5268199999998
4112,NCL17,OUT013,2735.5724599999994
4113,FDA51,OUT035,1880.41894
4114,FDW01,OUT017,1762.83866
4115,NCF30,OUT045,1485.26664
4116,FDN49,OUT013,538.23272
4117,FDY20,OUT045,1023.3345999999999
4118,FDC15,OUT045,1786.20824
4119,FDY24,OUT046,1573.2854
4120,NCG43,OUT017,1844.266
4121,FDA48,OUT013,3304.43198
4122,NCF55,OUT017,517.3266000000001
4123,FDL38,OUT049,1426.8093999999996
4124,NCQ29,OUT018,3198.1702999999998
4125,FDC34,OUT017,3415.35426
4126,FDP36,OUT027,1447.7155199999997
4127,FDN50,OUT010,191.48408
4128,FDO23,OUT049,1288.92222
4129,FDT56,OUT013,818.4013600000001
4130,FDT13,OUT027,3840.1346600000006
4131,FDZ03,OUT013,2418.31876
4132,FDQ03,OUT010,611.7370400000001
4133,FDU44,OUT045,3308.0938800000004
4134,FDD03,OUT049,3496.7816
4135,NCH30,OUT013,1392.7870200000002
4136,FDS60,OUT010,522.78616
4137,FDG08,OUT046,3287.78698
4138,FDX38,OUT017,725.3225199999999
4139,FDD22,OUT017,2094.67338
4140,FDW51,OUT013,2963.60896
4141,FDL09,OUT017,1980.5552599999999
4142,FDZ60,OUT045,1238.2548399999998
4143,NCH07,OUT046,2606.2741
4144,NCQ41,OUT049,3756.64334
4145,FDW04,OUT049,1618.3600600000002
4146,FDI08,OUT027,5634.1327599999995
4147,FDR19,OUT019,307.13354
4148,FDV13,OUT046,1429.0731199999996
4149,FDB52,OUT017,3560.2323399999996
4150,FDZ48,OUT027,3490.9225600000004
4151,NCO14,OUT049,615.33236
4152,FDZ50,OUT013,3444.9823599999995
4153,FDN27,OUT019,442.22436
4154,FDQ60,OUT013,2565.19424
4155,FDR49,OUT017,824.0606599999999
4156,DRJ35,OUT027,1614.76474
4157,DRI49,OUT017,1187.32114
4158,FDB47,OUT017,2688.03434
4159,FDP37,OUT010,305.00298
4160,FDR26,OUT049,2184.1569
4161,FDY31,OUT019,395.1523000000001
4162,FDC11,OUT045,1126.73334
4163,DRP47,OUT035,3804.64752
4164,NCY54,OUT018,2394.48312
4165,FDR27,OUT046,2161.05364
4166,FDQ21,OUT019,266.12026
4167,NCQ29,OUT035,3753.2477599999997
4168,FDJ02,OUT046,1780.88184
4169,FDE21,OUT018,1676.55098
4170,FDM39,OUT046,2771.3925000000004
4171,FDZ01,OUT017,1892.60308
4172,NCB19,OUT018,1524.48226
4173,FDU03,OUT046,2765.7332
4174,FDP27,OUT049,4197.602680000001
4175,DRF01,OUT045,2870.8630200000002
4176,FDM03,OUT049,1553.9772
4177,FDV01,OUT046,2769.92774
4178,FDS16,OUT046,2600.6147999999994
4179,FDO45,OUT035,1428.4073199999998
4180,NCX06,OUT035,2775.65362
4181,FDP13,OUT046,832.25
4182,NCR38,OUT018,4696.2868800000015
4183,FDA01,OUT013,811.14414
4184,FDT26,OUT017,1003.29402
4185,FDD44,OUT027,7309.8847799999985
4186,FDB26,OUT013,899.5623800000001
4187,FDP45,OUT019,575.1846200000001
4188,NCP55,OUT046,1007.3554
4189,FDT23,OUT017,1209.4257000000002
4190,FDO51,OUT045,726.32122
4191,FDA44,OUT046,832.78264
4192,NCJ31,OUT018,3823.9557200000004
4193,FDX37,OUT045,1681.8773800000004
4194,NCD18,OUT049,3072.0677799999994
4195,FDN40,OUT027,3076.0625799999993
4196,FDL33,OUT017,2842.9660000000003
4197,DRF48,OUT035,3061.0820799999997
4198,FDW08,OUT035,1360.82862
4199,FDX39,OUT018,2686.0369400000004
4200,FDB38,OUT049,2244.2120600000003
4201,FDY46,OUT018,2978.5228799999995
4202,NCB06,OUT049,2975.3270399999997
4203,FDA34,OUT035,3954.852
4204,FDA35,OUT045,1904.05484
4205,FDQ07,OUT035,3424.2093999999997
4206,FDU32,OUT045,1931.7521199999999
4207,FDU26,OUT013,2371.6461799999997
4208,FDU13,OUT010,493.55753999999996
4209,FDO09,OUT035,5224.13312
4210,FDW03,OUT019,227.50385999999997
4211,FDB38,OUT013,2467.4548000000004
4212,FDL26,OUT010,231.23234000000002
4213,NCN43,OUT045,1666.36424
4214,FDH08,OUT045,2572.5846199999996
4215,NCC31,OUT019,490.82776
4216,FDH14,OUT035,2119.6408800000004
4217,FDL40,OUT017,1624.61858
4218,FDD20,OUT035,2149.06924
4219,NCV53,OUT035,5896.990600000001
4220,FDD16,OUT045,1258.96122
4221,FDP24,OUT035,1498.5160600000002
4222,FDQ25,OUT045,2891.7025599999997
4223,FDM38,OUT035,1311.9588999999999
4224,NCT18,OUT010,321.18192000000005
4225,FDM34,OUT049,2154.92828
4226,DRH37,OUT010,395.35204000000004
4227,NCE07,OUT013,2181.95976
4228,FDG12,OUT013,2390.6214799999993
4229,FDB59,OUT010,713.0717999999999
4230,FDS10,OUT018,3155.02646
4231,FDN21,OUT010,433.4357999999999
4232,FDM02,OUT045,1283.39608
4233,FDO44,OUT049,1864.2400000000002
